review_text,rating_svg,date,location,supplier_response,company,rating
"Shipping time a little long (order 28 Dec, received 16 Jan), but honestly announced and also due to the year end period peak of deliveries.
Annoying to see items removed from order (reimbursed!) and... See more",stars-4.svg,2026-01-17 11:21:04+00:00,,,atp-autoteile,4
"I purchased a Bosch battery for my vehicle, the order was shipped pretty quickly. Upon receiving the product it was a good shape and worked perfectly, I swapped the batteries and I'm very satisfied... See more",stars-5.svg,2023-11-10 15:42:13+00:00,,,atp-autoteile,5
"Have used ATP from Cyprus a few times now, Always an excellent service with good prices and quality merchandise. Parts always fitted our  litle Fiat 500 with no issues.",stars-5.svg,2023-07-27 12:55:40+00:00,,,atp-autoteile,5
"I bought a set of braking discs which arrived damaged due to poor packaging and protection. After a complaint, with the picture of the damaged part which was btw. literally a broken place on the edge of discs, they propose a 10€ discount with instructions that the discs are good to be installed. I returned the complete shipment.",stars-1.svg,2026-02-07 11:17:35+00:00,DE,,atp-autoteile,1
"Shipping time a little long (order 28 Dec, received 16 Jan), but honestly announced and also due to the year end period peak of deliveries.Annoying to see items removed from order (reimbursed!) and simply not shipped because of ""unavailability"". 5 stars for price, mega competitive.",stars-4.svg,2026-01-17 11:21:04+00:00,IT,,atp-autoteile,4
"do NOT buy from this website!first order went well.second order was canceled the day it was supposed to be delivered (they never shipped it).they then tried to justify it as my address was not valid for delivery (it was the same addres i used for the first order which went all good).They also did NOT refund the amount. I had to apply for the PayPal purchase protection service, and it was refuned only after PayPal's intervention.I then re-ordered the same items and shipped them to a different address, all went good.Another time, I bought a thing on ebay and I didn't realize it was this same shop. It had a different name, but I ended up discovering it was them again.This time, again, they canceled the order for the same reason.",stars-1.svg,2025-12-18 17:20:39+00:00,IT,,atp-autoteile,1
"Review: I ordered and paid for a branded replacement part [Brand ordered], but in the package I found a product from a cheap, unknown brand. It's unacceptable to pay for premium quality and receive a low-end product. Furthermore, the packaging was inadequate, and the part had scratches. I will file an official complaint and will not purchase.",stars-1.svg,2025-12-18 13:55:46+00:00,IT,,atp-autoteile,1
"All good,superfast delivery to sweden i’m happy and will continue to buy parts from ATP",stars-5.svg,2025-10-26 18:52:23+00:00,SE,,atp-autoteile,5
Customer care is second to none,stars-5.svg,2025-10-03 10:32:19+00:00,MT,,atp-autoteile,5
"Easy shopping. One week delivery to Denmark, all went well.I did not need the items immidiately, and could have waited, for it all to arrive at one time, saving freight.",stars-5.svg,2025-09-11 18:29:27+00:00,DK,,atp-autoteile,5
Good service right prices.,stars-5.svg,2025-09-09 11:13:19+00:00,SE,,atp-autoteile,5
Excellent. Thanks 👍,stars-5.svg,2025-09-06 10:05:10+00:00,GB,,atp-autoteile,5
"Everything great, good prices, fast shipping. I only wish they stopped sending me reminders to rate them.",stars-5.svg,2025-08-02 10:25:54+00:00,HR,,atp-autoteile,5
"Delivery was on time, and the parts ordered were ""Super""!",stars-5.svg,2025-07-18 22:23:56+00:00,DE,,atp-autoteile,5
"Very correct, fast delivery, thank you",stars-5.svg,2025-07-12 11:59:29+00:00,GB,,atp-autoteile,5
Like always very fast delivery and good stuff!!!! Totally recommend,stars-5.svg,2025-05-17 15:33:04+00:00,CY,,atp-autoteile,5
Quick delivery. Nice.,stars-5.svg,2025-05-17 10:15:49+00:00,SE,,atp-autoteile,5
"FRAUD - BETRUG Even in Company-to-Company Relationshipsnever buy anything from this company BE WARNED . I bought, I paid, and so far I've never received the order or my money. A real company is quick to solve problems and contact the customer. Here I'm the only one who contacts them and I have to wait for them to reply when they do. The purchase made and payment transfer made on 3/2/2025 with confirmation of the parts, after paying the problems began, neither parts nor money. LIARS They only tell lies, first they didn't have a system and it would take some time for them to respond because they didn't know the status of the order. They said they couldn't send the parts until almost a month after paying, when they did they said the order had been cancelled for non-payment when payment had already been made in advance.  Communication with the customer who is a professional is ZERO, they don't care about anything or how much they project their customers Very bad service of the worst I have ever known in so many years in the automotive sector. Today 24/02/2025 I still don't know anything, if and when I'll get my money back. DISGRACEFUL!!!",stars-1.svg,2025-02-25 16:09:11+00:00,PT,,atp-autoteile,1
"very satisfied, can you please make it possible to change language on web site?annelin",stars-5.svg,2025-02-17 03:55:45+00:00,NO,,atp-autoteile,5
"I have ordered on 11.12.2024 and untill today the order was not even processed.Tried to call them, have been waiting 20 and 30 min in the call, NOBODY answers the phone. The worst handling I ever seen. They take the money and then nobody cares.",stars-1.svg,2024-12-16 17:11:12+00:00,DE,,atp-autoteile,1
"The order was shipped very quick,",stars-5.svg,2024-12-15 11:13:01+00:00,DE,"Hello Mihai, thanks for the comment! We’re so happy to hear that you’re enjoying your ATP experience. Best wishes, Max / ATP Customer Service",atp-autoteile,5
"I bought a package of link arms for Mazda 6 steering. The package never arrived. They said it had. Tracking showed it had. But it hadn't. A few days later, UPS called me to say it had been delivered to 49 Leyton Rd., London, E15 1QH. NOT my address for Kent. I told UPS to return it to ATP, as I didn't want it. eBay (order number 15-11928-47395) would not refund me because tracking incorrectly showed it as delivered ti me (though as stated it went to E15 1QH). So I asked AMEX to raise a case with the company. UPS tracking shows the package is being returned to ATP, but they sent me a bill for the parts!!!!I have now received an invoice and a threat of legal action if I don't pay ATP. I did not receive the item from ATP. I will not pay the invoice to ATPI will wait for the UK court letter and see them in the small claims court. Then I will sue them.Complete and utter scam artists, and rude.",stars-1.svg,2024-11-29 01:08:28+00:00,GB,,atp-autoteile,1
"Very bad service and disappointed,I pay 155,88€ and package come damage oil was full leaking out of box , i missed my service center appointment and i report for damage claim no one reply and after 4 days 1 email we can only refund you. I will not recommend this company to anyone . Zero customer service, Ich habe 155,88 € bezahlt und das Paket wurde beschädigt, Öl lief aus der Verpackung, ich habe meinen Termin im Servicecenter verpasst und melde den Schadensanspruch, niemand antwortet und nach 4 Tagen 1 E-Mail können wir Ihnen nur das Geld zurückerstatten. Ich werde diese Firma niemandem empfehlen. Null Kundenservice,",stars-1.svg,2024-11-19 13:59:16+00:00,DE,,atp-autoteile,1
"Available products, good price, fast delivery.",stars-5.svg,2024-11-18 12:49:35+00:00,DE,"Hello, thanks for the review! We’re thrilled to hear you’re enjoying our services. Best wishes, Max / ATP Customer Service",atp-autoteile,5
Reply from ATP Autoteile,stars-5.svg,2024-11-05 18:06:45+00:00,NL,"Hello Richard, thanks for the comment! We’re so happy to hear that you’re enjoying your ATP experience. Best wishes, Max / ATP Customer Service",atp-autoteile,5
"Quick delivery, great price for the parts I required. Their brand of wiper blades worked really well compared to some brand names that dont deliver.",stars-5.svg,2024-09-15 10:41:05+00:00,DE,"Hello, thanks for the comment! We’re so happy to hear that you’re enjoying your ATP experience. Best wishes, Max / ATP Customer Service",atp-autoteile,5
"Good prices on some poroducts, A bit long delivery time to Sweden and lock of communication, I did not receive any tracking No. which could help me to plan the job.",stars-4.svg,2024-09-12 14:49:09+00:00,SE,"Hello Max, thanks for the review! We’re thrilled to hear you’re enjoying our services. Best wishes,",atp-autoteile,4
Very good prices and fast shipping well recomended,stars-5.svg,2024-09-11 10:14:27+00:00,SE,"Hello George, thanks for the review! We’re thrilled to hear you’re enjoying our services. Best wishes, Max / ATP Customer Service",atp-autoteile,5
"All time have problems with shipping. Have ordered spring 2 times and never got it. First time lost spring in the delivering. Second time have pronounced isn’t correct address. Bed service, nobody can speak English.",stars-1.svg,2024-07-21 15:00:09+00:00,DK,,atp-autoteile,1
"Few months ago I purchased a product on eBay from ATP Autotelie, now it broke because of a clear defect (it broke in two parts), and due to its breakage I was close to get my car engine completely burned. I had to spend more money to replace the defective product on an emergency basis, with a lot of time waste.Not even three months were passed, so the product was and still is under purchase warranty coverage, which is defined by the UE Council directive 85/374/CEE of 25th July 1985.However, ATP Autotelie has blocked all ways to contact them or rise any kind of issue.Therefore, I tried try to assert my customer rights through the PayPal claiming system, but the seller invented the excuse that somehow I “altered” the product, which is clearly false and can be easily verified from the picture I sent them. Anyway, PayPal decided to support the fraud and rejected my claim.The matter does not end here, I am reporting what happened (all of which can be proven with documentation in hand) first here on TrustPilot, and then I am turning to a consumer defense association to take legal action, not only against the seller but also against PayPal.This is not so much for an economic problem, but because people cannot be defrauded in this way, it is a question of principle and a question of law, both national and European community laws.**** Update ****After the review was published on TrustPilot, I was contacted by ATP Autoteile, unlocking the possibility to message them on eBay messaging system (but why it was blocked, nobody said).They behaved like they didn't know anything about the claim, that looks quite suspicious to me: did eBay arbitrarily take the initiative to reject my complaint without even informing the seller and without any reasoning? Let's take this as the truth, since the level of eBay service is so poor that can actually arrive at this point.After this, they formally apologized (formally) and accepted to refund the faulty product (except shipping costs), without wanting the broken product back. Then. we had days and days of endless email exchange to undergo the steps of the refund process, several their emails were also sent me twice from different email address. If I could count all the time I lost to reply and send all the information they asked, probably I had to receive three-four times the due amount, but probably this was exactly the idea under such behavior.Obviously I just received the refund of the faulty product (except shipping costs), that is already a huge step on towards the right direction, but the experience was so frustrating that I cannot avoid helping others to avoid my same mistake.",stars-2.svg,2024-08-13 14:31:11+00:00,IT,,atp-autoteile,2
I’m very happy with the items It’s fits perfectly.I’m recommending this shop for everyone Delivery was fastGood service 😊👍Thanks very much 🙏,stars-5.svg,2024-07-11 11:53:18+00:00,IE,"Hello, thanks for the comment! We’re so happy to hear that you’re enjoying your ATP experience. Best wishes, Max / ATP Customer Service",atp-autoteile,5
"Fraudolent website. I made a wrong order and cancelled it through their contact mail only few hours later. My cancellation and all my mails were ignored by customer service, for days. The payment was withdrawn despite cancellation mail, and the good was sent afterward, even thought it is not compatible with my car and, since I am travelling, I will not be able to collect it. It is indeed a fraud. The order was made and cancelled the 8th of July,  and registered the 10th, of July.They only answered 2 days later, stating the order could not be cancelled because the good was sent.Avoid this website in anyway. There is no guarantee of having basic customer rights respected.",stars-1.svg,2024-07-10 16:29:03+00:00,IT,,atp-autoteile,1
"One of the worst experience I had with buying online.They did put myself and my family in danger because I have been waiting for about 3 weeks to received my new brakes that I ordered.Their customer service is non-existent, no wonder why it is impossible to contact them by phone...They advertise good price but they don't deliver.WALK AWAY",stars-1.svg,2024-07-03 12:30:15+00:00,FR,,atp-autoteile,1
SCAM ARTIST!! Sent me the wrong part and refused to issue me a full refund that included the tax I paid and ignored me when I question why the tax wasn't refunded. They now have a brand new part and £16 to go with it. Terrible company with very bad customer support!,stars-1.svg,2024-06-30 17:23:22+00:00,GB,,atp-autoteile,1
Very unprofessional bad customer service sent faulty goods refused to refund me been on going for months £200 out of pocket! Avoid these people at all costs,stars-1.svg,2024-06-30 10:19:14+00:00,GB,,atp-autoteile,1
"Hello, i didnt get my car part , i need refund for this order 120-2411151193My ATP customer number9-14680618",stars-5.svg,2024-06-22 09:02:29+00:00,RO,"Hi Balan, thank you for your comment and your feedback. We are sorry for your experience with your purchase. For reaching our goal in static improving, it would be very helpful if you sent us every detail via email: hilfe@atp-autoteile.de. Best, Max / ATP Customer Service",atp-autoteile,5
